Run Event #
199428 95300647 96
199428 101117469 99
199428 100238287 99
199428 103717321 101
199428 106124499 103
199428 154224181 134
199428 167716387 144
199428 174029949 148
199428 177775514 151
199428 180418384 152
199428 159697828 138
199428 171375781 146
199428 621669178 516
199428 621539358 516
199428 628279349 523
199428 631357431 526
199428 635374262 529
199428 650600498 544
199428 640964730 535
199428 641365614 535
199428 654887173 548
199428 659850463 553
199428 660939053 554
199428 663878393 557
199428 671906322 564
199435 1586676190 1556
199435 1587748941 1558
199435 1598184023 1572
199435 1599073798 1573
199435 1617353040 1597
199435 1083608484 973
199435 1096565946 987
199435 1104853878 996
199435 1118296833 1009
199435 1121501744 1013
199435 1123314754 1015
199435 1124208679 1016
199435 1124749331 1016
199435 1132217209 1024
199435 1192353186 1088
199435 1215641522 1113
199435 1220697397 1118
199436 84384218 116
199436 129159787 180
199436 130588012 182
199436 141092010 197
199436 159989196 224
199436 176765080 249
199569 136356489 110
199569 143414347 116
199569 144401464 117
199569 145686529 118
199569 146756009 119
199569 161729707 132
199569 278585558 235
199569 286989439 243
199569 287042344 243
199569 288578539 244
199569 292135967 247
199569 292718561 248
199569 296139247 251
199569 297307397 252
199569 298180340 253
199569 302813403 257
199569 305289539 259
199569 312944198 267
199569 314731448 268
199571 171881770 153
199571 174201706 155
199571 179787896 161
199571 180437627 161
199571 182933245 164
199571 185327178 166
199571 191447000 172
199571 470866391 446
199571 486050978 462
199571 498945111 476
199571 511651610 490
199571 515033845 493
199572 204018204 238
199572 207686865 242
199572 211110277 247
199572 218013572 255
199572 218142949 255
199572 221844064 260
199572 224106455 263
199572 228068974 268
199572 252366876 299
199572 253744262 300
198955 792928046 694
198955 804763106 706
198955 806538499 707
198955 807144955 708
199608 846372552 726
199608 847497319 727
199608 847228272 727
199608 855096372 734
199608 855996216 735
199608 856835296 736
199608 863831868 742
199608 888848193 765
199608 899291103 774
199608 1054776046 923
199608 1067632558 936
199608 1068223327 937
199608 1072550197 941
199608 1072697932 941
199608 1082870456 952
199608 1088100332 957
199608 1088867240 958
199608 1097659042 966
199608 1331640077 1215
199608 1337928052 1222
199608 1341416022 1226
199608 1350045682 1236
199608 1371017200 1260
199608 1373865147 1263
199608 1375425291 1265
199608 1891683702 1937
199608 1895429916 1942
199608 1905706991 1958
199608 1910417148 1965
199608 1919099795 1978
199608 1922750229 1983
199608 1923191332 1984
199608 1940403165 2010
199703 291293841 333
199703 292531081 334
199703 298097238 341
199703 306365679 352
199703 309596143 356
199703 321364876 370
199703 324677721 374
199703 329917233 381
199703 333242406 385
199703 335946216 389
199703 339014839 392
199752 125573609 97
199752 140837981 110
199752 161046144 126
199752 299720725 244
199752 301238499 245
199752 304756310 248
199752 311121868 254
199752 315019800 258
199752 315057520 258
199752 327472730 269
199752 329090742 270
199752 334111421 275
199752 334763661 275
199752 335637834 276
199754 197810511 175
199754 203942761 181
199754 206727907 184
199754 225223584 201
199754 227079021 202
199754 235330936 210
199754 246350892 220
199754 246216916 220
199754 703934820 714
199754 707259534 718
199754 722367587 737
199754 731795942 749
199754 736400349 754
199754 740604326 760
199754 746879579 768
199754 749141414 770
199754 750169121 772
199754 754064342 777
198969 103613065 88
198969 105184092 89
198969 108037652 91
198969 108902577 92
198969 120608543 99
198969 122500615 101
198969 126635795 103
198969 130751592 106
198969 137108486 110
198969 144135274 115
198969 144752572 115
198969 164927795 129
198969 165121753 129
198969 150231617 119
198969 172628199 134
198969 181508335 140
198969 626126046 493
198969 627114559 494
198969 632655980 499
198969 649356028 514
198969 653332810 518
198969 653262313 518
198969 670280481 534
198969 680936012 544
198969 683784026 546
198969 684023866 547
198969 695553835 558
198969 708783777 570
198969 1184511300 1017
198969 1187104218 1019
198969 1318556803 1154
198969 1322140305 1158
198969 1330919066 1167
198969 1334911337 1171
198969 1338531321 1175
198969 1345116964 1182
198969 1347427610 1185
199008 317889298 256
199008 324874327 261
199008 325750602 262
199008 330487160 266
199008 332249524 267
199008 335341205 269
199008 334734991 269
199008 334967330 269
199008 358153993 286
199008 357823398 286
199008 376242592 299
199008 378717695 301
199008 388490282 308
199008 388719063 309
199008 408690807 324
199008 411034471 325
199008 410114780 325
199021 166441652 151
199021 173332207 156
199021 183184534 163
199021 190247257 168
199021 190843873 169
199021 198101554 174
199021 206303607 180
199021 216748553 187
199021 251266539 212
199021 783957177 663
199021 786505710 665
199021 788754286 668
199021 790861356 670
199021 794020644 673
199021 797259984 676
199021 809616414 687
199021 808812887 687
199021 812828316 690
199021 753028241 633
199021 755344936 635
199021 833329162 707
199021 837809188 711
199021 837699312 711
199021 840886681 714
199021 843854515 716
199021 844643757 717
199021 1405602105 1261
199021 1422042672 1279
199021 1443941497 1304
199021 1456981917 1318
198955 31498686 26
198955 34586591 28
198955 34770651 28
198955 35328975 29
198955 53699882 43
198955 56531606 45
198955 56501892 45
198955 66369155 53
199319 447930333 304
199319 451807808 307
199319 463339588 316
199319 470916957 322
199319 480316304 329
199319 495510904 342
199319 1117584133 891
199319 1213389373 979
199319 1222607240 988
199319 1228376635 994
199319 995156423 783
199319 997794397 785
199319 1001787989 788
199319 1005973130 792
199319 1007532612 793
199319 1006765897 793
199319 1008532312 794
199319 1016898618 801
199319 1018438500 803
199319 1020584749 805
199319 1025917552 809
199319 1028092354 811
199319 1028477732 812
199319 1034068109 816
199319 1091751508 867
199319 1091478141 867
199319 1100869962 876
199319 1106638755 881
199336 220440064 227
199336 249175591 258
199336 257615162 268
199336 275548321 288
199336 286340011 300
199336 289775112 304
199356 169330971 181
199356 174431816 184
199356 175055348 184
199356 176419101 185
199356 188019019 192
199356 192212820 195
199356 78975805 126
199356 238255881 225
199356 238739660 225
199356 243457927 228
199409 399163441 301
199409 402443918 303
199409 403397494 304
199409 401255664 302
199409 431558580 328
199409 440518330 336
199409 959763782 816
199409 1013492638 868
199409 1013841487 869
199409 1018636805 873
199409 1018991999 874
199409 1033641412 888
199409 1034869641 890
199409 1041528049 896
199409 1055352933 910
198955 845227426 745
198955 845967413 746
198955 850461323 751
198955 857439295 758
198955 867028443 767
199428 727331100 615
199428 727424934 615
199428 728599626 616
199428 734143228 621
199428 735548066 622
199429 23769168 21
199429 24273237 21
199429 30814227 27
199429 32093191 28
199435 181697359 173
199435 210783674 194
199435 210456887 194
199435 288637014 253
199435 293877013 257
199435 305260133 266
199435 318899268 277
199435 829002610 727
199435 858498279 754
199435 859001169 755
199435 863892042 759
199435 879994563 774
199435 935843536 827
199435 936049463 827
199435 937922788 829
199435 801402004 702
199435 802546012 703
199435 812677401 712
199435 826268946 725
199435 1275465649 1179
199435 1278541797 1182
199435 1323680045 1234
199436 87746445 121
199436 90774463 125
199436 175841969 247
199436 241600091 350
199436 247983232 360
199436 256283820 373
199436 257035896 374
199436 263879989 384
199436 281692846 412
199436 283660997 415
199436 290267198 426
199569 157211475 128
199569 171490355 140
199569 172462551 141
199569 183019873 150
199569 189853652 156
199569 199183863 164
199569 208557892 172
199569 210178918 173
199569 210644806 174
199569 211340742 174
199569 219192997 181
199569 223462954 185
199569 225202891 187
199571 532806419 513
199571 539007314 519
199571 542323197 523
199571 545911500 527
199571 551353125 533
199571 566168944 549
199573 11101300 15
199574 6815503 9
199574 8358603 11
199574 8945543 12
199574 12240783 16
199574 31671455 41
199574 39579253 52
199608 293691601 249
199608 430834660 357
199608 436551854 362
199608 438925776 364
199608 438861533 364
199608 446370032 370
199608 452345150 375
199608 452068582 375
199608 472718614 393
199608 459850789 381
199608 545205679 455
199608 557482263 466
199608 558356711 467
199608 560591858 469
199608 562281326 470
198955 887013828 787
198955 900233668 801
198955 914716473 816
198955 920526349 822
198955 925889590 827
199608 1389902947 1281
199608 1391425884 1283
199608 1403630573 1297
199608 1405407603 1299
199608 1406806815 1301
199608 1417474329 1313
199608 1417907863 1313
199608 1418460118 1314
199608 1419296006 1315
199608 1427803553 1325
199608 1430039056 1327
199608 1959383879 2039
199608 1968101311 2053
199608 1987270200 2083
199703 229201739 257
199703 236841739 267
199703 241443515 272
199703 243804922 275
199703 245375235 277
199703 252802593 286
199703 255498228 289
199703 260116896 295
199703 265015669 301
199703 267948684 304
199703 278206407 317
199703 286376999 327
199752 94419671 73
199752 187463740 148
199752 190340240 150
199752 196753940 155
199752 133641846 104
199752 152957651 120
199752 153019626 120
199752 276341524 223
199752 277711671 225
199754 278597597 252
199754 287812222 261
199754 287618733 261
199754 291577779 264
199754 297850229 270
199754 303612883 276
199754 315138540 287
199754 314520789 287
199754 323493489 296
199754 326786077 299
199754 764401013 790
199754 768449725 795
199754 779805545 809
199754 780135569 810
199754 780363744 810
199754 796433202 831
199754 805752827 843
199754 807712525 846
199754 812370966 852
199754 816875999 858
198969 324684704 243
198969 329328983 247
198969 338894622 254
198969 338464169 254
198969 350208721 263
198969 357946646 268
198969 357049901 268
198969 366024474 275
198969 168156987 131
198969 167662785 131
198969 182183374 141
198969 193989238 149
198969 196161335 150
198969 201164321 154
198969 232108962 176
198969 232560418 176
198969 243025471 183
198969 247366378 186
198969 700442503 562
198969 714593989 576
198969 722647332 584
198969 724022964 585
198969 726457456 588
198969 727721699 589
198969 728172764 589
198969 732003768 593
198969 730180116 591
198969 729976626 591
198969 730846485 592
198969 730847763 592
198969 740084962 601
198969 744922556 606
198969 745891118 607
198969 750312836 611
198969 750891286 612
198969 757750115 619
198969 1238020356 1071
198969 1250919287 1084
198969 1257158701 1090
198969 1257218557 1090
198969 1261143242 1094
198969 1270613009 1104
198969 1272616786 1106
199008 423205431 335
199008 424091631 335
199008 436649849 345
199008 769108666 635
199008 769246806 635
199008 741781427 610
199008 750164081 617
199008 759291508 626
199008 763592254 630
199008 766850596 633
199008 771512035 637
199008 775328573 641
199008 777088583 643
199021 239849842 204
199021 245820464 208
199021 245505553 208
199021 260116590 218
199021 265066792 222
199021 266706139 223
199021 297682168 246
199021 305350162 252
199021 331203343 271
199021 344380393 281
199021 358655808 292
199021 308776334 254
199021 453001702 367
199021 454449573 368
199021 457923121 371
199021 480730652 389
199021 480474671 389
199021 492895615 399
199021 496279431 402
199021 500690112 406
199021 884517153 751
199021 889522606 755
199021 909690487 773
199021 913461326 776
199021 915751359 778
199021 1000043815 853
199021 1000669279 854
199021 1008931577 861
199021 1010187397 863
199021 1015470115 867
199021 1015702284 868
199021 1020619563 872
199021 1020903603 872
199021 1022852153 874
199021 1024078204 875
199021 1065330058 914
199021 1066363910 915
199021 1356118184 1207
199021 1374309255 1227
199021 1375224472 1228
199021 1377462089 1230
199021 1382544825 1236
199021 1388436141 1242
199021 1390283520 1244
199021 1397549382 1252
199319 523461644 364
199319 541701638 379
199319 544839585 382
199319 553347170 389
199319 558594502 394
199319 530674940 370
199319 546052991 383
199319 558511030 393
199336 670169675 767
199336 785837102 924
199336 787335907 926
199336 797748235 941
199336 802895788 948
199336 808230959 956
199336 818329903 970
199336 821214592 975
199336 422379218 457
199336 423335449 458
199336 433610786 470
199336 435572907 472
199336 436006638 473
199356 95487045 136
199356 100143873 138
199356 103015515 140
199356 108440891 143
199356 155872824 172
199356 159629502 174
199356 182286333 189
199356 194724287 197
199356 218610353 212
199409 22320478 25
199409 72919998 58
199409 76767603 60
199409 80789504 63
199409 94943962 72
199409 447985628 342
199409 449544718 344
199409 450708263 345
199409 464408493 357
199409 468304372 360
199409 468570419 360
199409 470825279 362
199409 478263982 369
199409 469226701 361
199409 477531911 368
199409 545979883 429
199409 547096489 430
199409 555328827 438
199409 586175477 466
199409 908296496 767
199409 1272611273 1144
199409 1365064157 1252
199409 1367437466 1254
199409 1371192211 1259
199409 1371603511 1259
199409 1373665635 1262
199409 1375426531 1264
199409 1386645774 1277
199409 1389291120 1281
199409 1401193119 1295
199428 748004646 633
199428 759169903 642
199428 175553295 149
199428 175940541 149
