
Loading shared libraries: /Users/skhalil/Desktop/BPrime/8TeV/Analysis/Trees/Muons/Jun11Mu/SingleMu-Run2012C-24Aug2012_nominal.root 1
total events =  256 , cuts: trigSigMuNonIso_path==1 && lepEt > 45. && lepIso < 0.12 && isMuTight && njets>=4 && centrality >0.4 && jetEt[0]>200 && jetEt[1]>60 && jetEt[2]>40 && nTagsCSVM >= 1 && met > 20
************************************************
*    Row   * runNumber * lumiNumbe * eventNumb *
*  2594546 *    205833 *       277 * 405148786 *
*  2596323 *    206401 *       214 * 309513412 *
*  2600078 *    206477 *        23 *  35482767 *
*  2600485 *    206596 *       667 * 729301900 *
*  2601645 *    204577 *       966 * 1.119e+09 *
*  2603146 *    205694 *       326 * 347732868 *
*  2604168 *    204577 *       913 * 1.065e+09 *
*  2605842 *    205158 *       280 * 396573165 *
*  2607729 *    206448 *       679 * 624718855 *
*  2607804 *    206448 *       690 * 633926654 *
*  2609034 *    206512 *       281 * 361345363 *
*  2609539 *    206512 *       296 * 383052462 *
*  2610068 *    204577 *      1097 * 1.245e+09 *
*  2610426 *    204577 *      1103 * 1.251e+09 *
*  2612943 *    206745 *      1001 * 1.038e+09 *
*  2616371 *    206466 *        56 * 102556570 *
*  2616447 *    206512 *       638 * 827181170 *
*  2616766 *    206512 *       718 * 917159705 *
*  2618330 *    204577 *       969 * 1.121e+09 *
*  2618348 *    204577 *       969 * 1.121e+09 *
*  2619332 *    205238 *        66 *  71179937 *
*  2621159 *    205694 *       361 * 381444530 *
*  2623683 *    204601 *        28 *  40252402 *
*  2624546 *    204601 *        27 *  38845182 *
*  2624572 *    204601 *        27 *  39301578 *
*  2625128 *    205193 *       200 * 268336936 *
*  2625480 *    205193 *       219 * 298958474 *
*  2627230 *    206246 *        92 *  98534427 *
*  2627561 *    206246 *        98 * 104596376 *
*  2629678 *    204577 *      1061 * 1.211e+09 *
*  2634321 *    205339 *       202 * 263749606 *
*  2637304 *    206208 *       321 * 348051173 *
*  2638924 *    205339 *       386 * 527994075 *
*  2640036 *    206484 *       640 * 895385461 *
*  2643054 *    206446 *      1029 * 1.336e+09 *
*  2644070 *    204599 *        89 *  78457911 *
*  2645548 *    205310 *       486 * 658528386 *
*  2648459 *    204599 *       105 * 109944372 *
*  2650498 *    206512 *      1002 * 1.224e+09 *
*  2650623 *    206512 *      1004 * 1.227e+09 *
*  2651278 *    206745 *       452 * 498270148 *
*  2651297 *    206745 *       452 * 499001135 *
*  2652657 *    204599 *       155 * 202887802 *
*  2654503 *    206512 *       428 * 569315588 *
*  2657343 *    206744 *        97 * 111398913 *
*  2658418 *    204599 *       188 * 265376793 *
*  2658526 *    204599 *       211 * 305469415 *
*  2659459 *    204599 *       193 * 273684251 *
*  2659501 *    204599 *       197 * 280822254 *
*  2659952 *    205774 *        42 *  67741270 *
*  2660650 *    205774 *        48 *  78303882 *
*  2661861 *    206243 *       436 * 671686656 *
*  2661865 *    206243 *       436 * 672042495 *
*  2661943 *    206243 *       415 * 642052977 *
*  2662816 *    204599 *       198 * 283004161 *
*  2665456 *    204599 *       242 * 359591681 *
*  2666610 *    204599 *       252 * 375698888 *
*  2667312 *    204599 *       259 * 388846589 *
*  2668607 *    205193 *       154 * 187273331 *
*  2670195 *    205667 *       220 * 232287706 *
*  2670262 *    205667 *       223 * 235946148 *
*  2671721 *    206246 *       265 * 270058475 *
*  2671893 *    206448 *       194 * 197952541 *
*  2672742 *    204599 *       271 * 408178182 *
*  2673988 *    204599 *       280 * 421935247 *
*  2675556 *    206466 *        85 * 156058313 *
*  2676192 *    206466 *        92 * 169544288 *
*  2676854 *    204599 *       288 * 435242654 *
*  2678635 *    205666 *       437 * 675601567 *
*  2678803 *    205666 *       439 * 679044609 *
*  2678826 *    205666 *       439 * 679013554 *
*  2679451 *    205666 *       444 * 686644603 *
*  2680938 *    204601 *         1 *    885600 *
*  2681190 *    204601 *         6 *   8144369 *
*  2682906 *    206389 *       222 * 284753628 *
*  2683994 *    206596 *       312 * 345908833 *
*  2684364 *    206596 *       306 * 339838638 *
*  2686887 *    205921 *       259 * 405355517 *
*  2687217 *    205921 *       275 * 428381578 *
*  2688460 *    204601 *        57 *  82502643 *
*  2688468 *    204601 *        57 *  81706414 *
*  2689345 *    204601 *        75 * 106600159 *
*  2690498 *    205310 *       400 * 551826917 *
*  2690568 *    206598 *       120 * 106040323 *
*  2690888 *    206598 *       223 * 193402998 *
*  2691231 *    206598 *       231 * 199657231 *
*  2692467 *    204601 *        76 * 108906992 *
*  2693886 *    206542 *       799 * 1.110e+09 *
*  2699230 *    204601 *        93 * 132273969 *
*  2699422 *    204601 *       101 * 142142752 *
*  2700448 *    206102 *       161 * 202645884 *
*  2701627 *    206102 *       178 * 233434331 *
*  2703997 *    204601 *       132 * 183959313 *
*  2705028 *    206512 *       303 * 393037005 *
*  2705101 *    206512 *       304 * 395385859 *
*  2707146 *    205158 *        82 *  52669701 *
*  2708396 *    206484 *       456 * 656086498 *
*  2710916 *    204601 *       209 * 281121089 *
*  2711363 *    204601 *       228 * 303370770 *
*  2711553 *    204601 *       203 * 273735233 *
*  2712124 *    205667 *        12 *  12930795 *
*  2714046 *    206484 *       313 * 445408291 *
*  2714310 *    206484 *       316 * 450672400 *
*  2714498 *    206484 *       342 * 488802722 *
*  2715714 *    204601 *       229 * 304587228 *
*  2716197 *    204601 *       256 * 337045891 *
*  2717174 *    205834 *        31 *  45286846 *
*  2717840 *    204601 *       234 * 310783488 *
*  2721066 *    206446 *       459 * 669735935 *
*  2722179 *    204601 *       283 * 368253776 *
*  2723179 *    205667 *       511 * 547670005 *
*  2724414 *    206595 *        38 *  57609023 *
*  2724434 *    206595 *        38 *  57136224 *
*  2725307 *    204601 *       298 * 385208676 *
*  2725915 *    204601 *       313 * 402327672 *
*  2730727 *    206512 *       339 * 446206091 *
*  2731044 *    204601 *       383 * 477862663 *
*  2734025 *    205344 *       815 * 883928744 *
*  2734771 *    205526 *       298 * 265820231 *
*  2736261 *    206243 *       920 * 1.237e+09 *
*  2736394 *    206245 *         2 *   1500431 *
*  2737093 *    204601 *       414 * 510305982 *
*  2738383 *    204601 *       489 * 585660325 *
*  2739046 *    205519 *       454 * 517482546 *
*  2740240 *    206596 *       572 * 633902900 *
*  2743907 *    206448 *       182 * 186999696 *
*  2744907 *    206744 *       233 * 332606300 *
*  2746054 *    204601 *       525 * 627176136 *
*  2747552 *    205718 *        57 *  61925166 *
*  2747925 *    205718 *        91 * 125766865 *
*  2748264 *    205718 *        71 *  88041685 *
*  2748554 *    206210 *       285 * 264021459 *
*  2748598 *    206210 *       286 * 264858828 *
*  2750363 *    205617 *       362 * 389743271 *
*  2752464 *    205158 *       253 * 354694139 *
*  2753284 *    205158 *       505 * 697702257 *
*  2753949 *    205158 *       498 * 689405632 *
*  2757627 *    204601 *       783 * 900206789 *
*  2758928 *    206476 *       120 * 134357892 *
*  2760129 *    205111 *       161 * 181725968 *
*  2760145 *    205111 *       161 * 181379944 *
*  2760186 *    205111 *       161 * 181981316 *
*  2760906 *    205111 *       170 * 198705457 *
*  2761820 *    206102 *       182 * 240189731 *
*  2762179 *    206102 *       186 * 248654966 *
*  2763750 *    204601 *       690 * 806311570 *
*  2764486 *    205193 *       521 * 725320463 *
*  2766661 *    205666 *        87 * 100065639 *
*  2767436 *    205666 *        98 * 119499552 *
*  2769136 *    206208 *       248 * 264645507 *
*  2769554 *    206208 *       386 * 419470419 *
*  2770125 *    206208 *       395 * 429962334 *
*  2773529 *    206446 *       663 * 931269345 *
*  2773869 *    206542 *       558 * 846363001 *
*  2776309 *    206207 *       116 * 119372842 *
*  2777452 *    206466 *       594 * 918249416 *
*  2777687 *    206466 *       609 * 935412462 *
*  2779367 *    206512 *      1197 * 1.433e+09 *
*  2780040 *    204601 *       826 * 941227921 *
*  2780192 *    204601 *       830 * 945475404 *
*  2780471 *    204601 *       835 * 949763124 *
*  2782136 *    206088 *       267 * 375758441 *
*  2785776 *    206745 *        71 *  83130799 *
*  2786128 *    206745 *       140 * 161007669 *
*  2787010 *    204601 *       865 * 978536786 *
*  2787968 *    205310 *       497 * 671517766 *
*  2788432 *    205310 *       526 * 705622990 *
*  2789901 *    206466 *       140 * 260701015 *
*  2790078 *    206466 *        34 *  60901945 *
*  2796206 *    206542 *       771 * 1.081e+09 *
*  2798031 *    204601 *       987 * 1.088e+09 *
*  2798093 *    204601 *       993 * 1.093e+09 *
*  2801735 *    205193 *       568 * 782779646 *
*  2802695 *    205694 *         8 *   8437172 *
*  2805669 *    205311 *       279 * 302686763 *
*  2806136 *    205311 *       292 * 317362379 *
*  2808025 *    204601 *      1087 * 1.174e+09 *
*  2808035 *    204601 *      1087 * 1.174e+09 *
*  2809467 *    205718 *       280 * 474308877 *
*  2809741 *    205718 *       287 * 485642578 *
*  2811062 *    205193 *       837 * 1.073e+09 *
*  2811115 *    205193 *       838 * 1.073e+09 *
*  2811445 *    205193 *       865 * 1.106e+09 *
*  2812427 *    205238 *       206 * 221183093 *
*  2815539 *    205111 *       134 * 131274123 *
*  2823529 *    206199 *        35 *  56361761 *
*  2825042 *    205111 *       164 * 187250904 *
*  2829692 *    205311 *       914 * 886850598 *
*  2830287 *    205311 *       934 * 901618788 *
*  2830538 *    206542 *        52 *  91487911 *
*  2831084 *    206542 *       116 * 211045864 *
*  2833173 *    205111 *       212 * 272853199 *
*  2835057 *    206575 *         1 *    236004 *
*  2836652 *    205111 *       253 * 341964256 *
*  2838921 *    206745 *       215 * 243405853 *
*  2842563 *    206512 *       697 * 894393757 *
*  2843374 *    206512 *       711 * 909898378 *
*  2845264 *    206446 *       599 * 851937348 *
*  2846242 *    206484 *       272 * 378760350 *
*  2848024 *    205111 *       364 * 510544752 *
*  2848715 *    206331 *       117 * 114177148 *
*  2850873 *    206512 *       334 * 438636188 *
*  2851260 *    205111 *       387 * 543963247 *
*  2851360 *    205111 *       388 * 546006662 *
*  2851898 *    205111 *       402 * 564491898 *
*  2852644 *    205310 *       464 * 631593298 *
*  2853258 *    205310 *       420 * 578439275 *
*  2853495 *    205310 *       423 * 582122135 *
*  2855241 *    205158 *       132 * 148273096 *
*  2855322 *    205158 *       133 * 150010149 *
*  2855960 *    205158 *       111 * 106246338 *
*  2857348 *    205158 *       136 * 155513139 *
*  2858929 *    206446 *       341 * 494970656 *
*  2859494 *    206446 *       347 * 505317345 *
*  2859745 *    206446 *       349 * 507683099 *
*  2860106 *    205158 *       150 * 178997049 *
*  2863213 *    205921 *       402 * 599640880 *
*  2867251 *    206744 *       318 * 454959309 *
*  2867390 *    206744 *       365 * 519187009 *
*  2867483 *    206744 *       370 * 526310722 *
*  2867581 *    206744 *       372 * 529176717 *
*  2867694 *    205158 *       199 * 267202608 *
*  2873205 *    205311 *       757 * 760333154 *
*  2874502 *    206446 *       300 * 429937470 *
*  2874980 *    206446 *       307 * 440887927 *
*  2876879 *    205236 *       149 * 221740775 *
*  2876901 *    205236 *       150 * 222647695 *
*  2877854 *    205344 *        33 *  39078427 *
*  2881643 *    206594 *        97 *  92296031 *
*  2884654 *    206243 *        94 * 101490653 *
*  2885132 *    206243 *       126 * 160425246 *
*  2885161 *    206243 *       126 * 162107660 *
*  2886569 *    205158 *       316 * 449847562 *
*  2887710 *    205526 *        53 *  50711583 *
*  2891648 *    205236 *       130 * 196480809 *
*  2892233 *    205236 *       189 * 274087475 *
*  2893974 *    205158 *       386 * 545960401 *
*  2894502 *    205158 *       404 * 570198516 *
*  2895262 *    205694 *       526 * 528188331 *
*  2895731 *    205694 *       545 * 544483192 *
*  2896219 *    206207 *       388 * 581238420 *
*  2900962 *    206512 *        91 *  46369602 *
*  2901822 *    206512 *       100 *  62116748 *
*  2901963 *    205158 *       438 * 614447509 *
*  2902976 *    205158 *       446 * 624783637 *
*  2904608 *    206542 *       715 * 1.022e+09 *
*  2905430 *    206542 *       625 * 923744791 *
*  2905539 *    206542 *       643 * 943919959 *
*  2906042 *    205158 *       460 * 642719455 *
*  2907560 *    205617 *       207 * 223388156 *
*  2910747 *    205158 *       503 * 695584641 *
*  2910890 *    205158 *       510 * 704111865 *
*  2910933 *    205158 *       512 * 707133113 *
*  2912755 *    205158 *       521 * 717260958 *
*  2914458 *    205193 *       599 * 818426623 *
*  2916882 *    206302 *       273 * 414952019 *
*  2919959 *    205718 *       610 * 964697026 *
*  2923454 *    205908 *        89 *  81464158 *
*  2924654 *    206595 *         3 *   4096880 *
*  2924871 *    206595 *         5 *   7239545 *
*  2925580 *    205158 *       709 * 928729888 *
*  2925835 *    205158 *       610 * 821424298 *
*  2926672 *    205921 *       437 * 644903376 *
*  2926801 *    205921 *       444 * 653484601 *
*  2929494 *    205158 *       647 * 862432422 *
*  2931225 *    206243 *       363 * 566079949 *
*  2932905 *    205158 *       656 * 871431424 *
*  2934945 *    206208 *       192 * 205759572 *
*  2935559 *    206208 *       210 * 223327465 *
*  2936546 *    206596 *       713 * 774365748 *
*  2937114 *    206596 *       745 * 804745211 *
*  2937312 *    205193 *       194 * 257805785 *
*  2938086 *    205193 *       162 * 201969075 *
*  2940961 *    205193 *        93 *  74495956 *
*  2940980 *    205193 *        93 *  74414823 *
*  2942891 *    206466 *       142 * 263113719 *
*  2946838 *    205310 *       189 * 244679087 *
*  2947463 *    205310 *       191 * 249231638 *
*  2947742 *    205310 *       279 * 385308797 *
*  2948000 *    206208 *       396 * 430359705 *
*  2951994 *    205515 *       127 * 127995063 *
*  2953008 *    206303 *       192 * 232557500 *
*  2953547 *    206303 *       202 * 244110272 *
*  2954496 *    205193 *       139 * 159544423 *
*  2960124 *    206477 *        79 * 120869509 *
*  2960326 *    206477 *        81 * 123346991 *
*  2961077 *    205193 *       310 * 440559424 *
*  2961227 *    205193 *       326 * 464617290 *
*  2961537 *    205193 *       331 * 471763325 *
*  2962240 *    206331 *       193 * 248451820 *
*  2963672 *    206331 *       229 * 311807449 *
*  2964050 *    206448 *        71 *  75083662 *
*  2964400 *    206448 *        81 *  85249195 *
*  2964491 *    205193 *       322 * 459443854 *
*  2965831 *    205311 *       181 * 191885414 *
*  2971926 *    205193 *       644 * 869221632 *
*  2972424 *    206246 *       320 * 321950276 *
*  2973580 *    206466 *       235 * 423976440 *
*  2974371 *    206466 *       234 * 423127279 *
*  2974448 *    205193 *       570 * 785217916 *
*  2975584 *    205193 *       666 * 892618143 *
*  2976888 *    206466 *       559 * 875130604 *
*  2977560 *    206594 *       139 * 170301686 *
*  2982885 *    205193 *       712 * 941354015 *
*  2985093 *    206512 *       196 * 225065107 *
*  2989161 *    206745 *       380 * 416923377 *
*  2991769 *    205667 *       369 * 399598464 *
*  2993600 *    206187 *       588 * 864011665 *
*  2995663 *    206512 *       467 * 620662072 *
*  2995959 *    206512 *       358 * 473391118 *
*  2996657 *    205217 *        12 *  11923766 *
*  2997359 *    206446 *       138 * 139706330 *
*  2997766 *    206446 *       152 * 165898938 *
*  2998224 *    206446 *       193 * 243779097 *
*  2999284 *    206542 *       595 * 890007009 *
*  2999698 *    205217 *        60 *  63884953 *
*  3002356 *    206596 *       109 * 129190025 *
*  3002829 *    206596 *       115 * 136394876 *
*  3003312 *    206596 *       145 * 169698534 *
*  3004472 *    205617 *       295 * 320070746 *
*  3004713 *    205617 *       299 * 324554617 *
*  3004770 *    205617 *       300 * 326196580 *
*  3006965 *    205217 *       149 * 154782809 *
*  3011249 *    205526 *       266 * 239743968 *
*  3011552 *    205526 *       311 * 275500281 *
*  3013033 *    205217 *       194 * 199190657 *
*  3013699 *    205217 *       171 * 176810013 *
*  3015103 *    206303 *       155 * 189924581 *
*  3015709 *    206446 *       160 * 180274821 *
*  3018046 *    205217 *       216 * 221159639 *
*  3018234 *    205617 *        11 *  11954752 *
*  3018466 *    205617 *        15 *  16704110 *
*  3018741 *    205617 *        21 *  23443580 *
